Id,SalePrice
2734,144010.68741664325
2735,130288.5068513069
2736,138482.33924029898
2737,118836.48829042738
2738,144118.97238615417
2739,161115.8635602362
2740,138687.15625155251
2741,136713.85487654706
2742,153904.10033477203
2743,145240.62319967526
2744,157052.6471357514
2745,146769.43130490143
2746,133158.99210719884
2747,145706.92935665743
2748,125469.350496514
2749,127594.43589401165
2750,122727.62916490682
2751,128710.28195703813
2752,199674.82752322516
2753,147413.21547065227
2754,230215.77804012448
2755,140883.58738717763
2756,101473.4788942621
2757,80543.80555363589
2758,100970.95817544244
2759,157284.98858121582
2760,122847.2296786193
2761,141088.9630939274
2762,142704.5979193988
2763,188896.63311777188
2764,151032.73362325644
2765,275035.18066162156
2766,123039.71874810073
2767,85316.02828470431
2768,125346.763088452
2769,128104.14127164878
2770,150002.15118222148
2771,112996.57757304679
2772,108736.45783351648
2773,153932.9558334444
2774,129986.38378626094
2775,114088.27825607774
2776,141627.2942362061
2777,143293.21106105656
2778,117855.12105179782
2779,116351.8893876615
2780,97995.45962195628
2781,98303.96901119636
2782,94743.01573533667
2783,90690.84103369915
2784,119485.3313860179
2785,130404.57519045843
2786,74831.83485788562
2787,121901.50885440629
2788,79729.58057332013
2789,173870.80043267336
2790,92614.24570922073
2791,113973.90171118385
2792,58517.64230935418
2793,147855.82679085628
2794,88570.5203717092
2795,115156.26700345508
2796,99742.1252106951
2797,196959.38340659867
2798,102216.00694171016
2799,115366.18959862467
2800,76798.91056017704
2801,111460.22401054934
2802,127043.30220511406
2803,173714.10640880006
2804,129404.47768133802
2805,101908.81483951872
2806,97073.16881872475
2807,162146.58145449372
2808,143151.84145258667
2809,133793.77113350414
2810,123809.89626311109
2811,151410.3114271713
2812,166113.23641177776
2813,167402.41723949474
2814,169279.13621264457
2815,101073.42458706943
2816,219467.43121056815
2817,141970.17666721216
2818,133329.0342909964
2819,165796.51371507708
2820,133354.0995267972
2821,112873.28927807765
2822,189774.53588037673
2823,335016.89116122015
2824,165932.13766057586
2825,142211.95559275593
2826,130467.74360548022
2827,141398.4043010537
2828,218359.50641229324
2829,211387.72747213158
2830,229438.85782083488
2831,176551.3912547394
2832,237037.47745092073
2833,284624.01174899563
2834,216662.93222803812
2835,220074.24546407955
2836,190394.20841883923
2837,159246.03430249184
2838,147130.32750486344
2839,171955.52446208862
2840,201095.3858034737
2841,199738.8377756181
2842,222543.35057599802
2843,148784.66515596546
2844,167097.6608345549
2845,126508.47820934963
2846,204410.79933139918
2847,198393.25951375527
2848,218124.90186462647
2849,199471.91940572776
2850,279236.4844818541
2851,215605.2436876749
2852,231312.76252010302
2853,229501.86676356458
2854,140065.9083200873
2855,201969.568050676
2856,202289.7830783572
2857,190092.20929935857
2858,206223.43385739884
2859,118885.66439818691
2860,124530.01518449922
2861,124802.9978763617
2862,196815.26646621583
2863,131804.5842646643
2864,237349.00568449605
2865,143630.1725571683
2866,160872.45993430103
2867,103873.7995008198
2868,114926.80222856296
2869,105752.11620213755
2870,125168.66673836029
2871,89932.93496624674
2872,62352.13618620004
2873,101343.81168965378
2874,134192.56131648953
2875,121380.25004924709
2876,172768.92441841043
2877,142505.68241035086
2878,162021.90004477574
2879,131864.69741478036
2880,107327.10344969871
2881,142808.25441010104
2882,157391.94831886305
2883,189944.49191597445
2884,200814.5605004486
2885,178701.96409909727
2886,210237.5400664709
2887,98739.30049562786
2888,134950.74478195494
2889,67788.49757137215
2890,85510.61547098945
2891,132985.0581331457
2892,50429.47520856417
2893,74222.9380757588
2894,57118.062354627975
2895,295422.01023851696
2896,263415.6277626537
2897,201112.45841435858
2898,164951.5879347026
2899,212863.03712167972
2900,157435.10089353105
2901,199993.21212745365
2902,184016.38296119802
2903,314567.0171224545
2904,337029.78705516964
2905,82061.95127443458
2906,202020.08390643695
2907,116291.54335168749
2908,131156.43430367307
2909,162394.81825467775
2910,84267.88714704978
2911,93234.78977563683
2912,143658.6710349938
2913,90582.12280179947
2914,86102.0202272903
2915,90920.00450058967
2916,91467.49799147819
2917,162728.0909460138
2918,118113.42665558714
2919,230795.48131620037
